FID,id,global_id,name,ward_code,timestamp,geom,lga_name,state_code,state_name
sv_factory_sites.fid-4f319755_16f104f4870_-7f73,117,9cc611e0-db53-4c95-a129-b28843631537,Olayemi Block Industries,OGSOBE13,10:17:21,POINT (3.42862 6.8253683333333335),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f72,118,23c2a02a-1c47-45a5-895a-cd226a023ec7,Over To God Lock Industry,OGSOBE13,10:17:21,POINT (3.443735 6.795703333333334),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f71,119,eadc3e26-abfc-4b3f-8fa0-ece0aee0389d,Boluwatife Cement n Block Industry,OGSOBE13,10:17:21,POINT (3.440883333333333 6.800628333333333),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f70,120,41dd0aa6-a0ad-4f68-835d-2714bc5ec21a,Baba Jeje Block Industry,OGSOBE13,10:17:21,POINT (3.428588333333334 6.804355),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f6f,121,019c9810-91df-464a-bf6a-ea8d5145e337,Jeje Laiye Nigeria Limited,OGSOBE13,10:17:21,POINT (3.4267483333333333 6.804248333333334),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f6e,122,bebcd037-bd20-405e-b743-c8a000337808,Aboaba Block Industry,OGSOBE13,10:17:21,POINT (3.4251583333333335 6.807151666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f6d,123,8c76f73d-9ab1-4813-9f11-81308c0f5073,At Block Industry,OGSOBE13,10:17:21,POINT (3.425421666666667 6.80415),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f6c,124,3c3ec7fc-28d5-4f48-b26e-0bf6c2264153,Miya And Son Enterprise,OGSOBE13,10:17:21,POINT (3.445001666666667 6.826853333333334),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f6b,125,e8d2ad65-abb3-4bdf-9cd2-dcd3a9190966,Steel Factory,OGSOBE13,10:17:21,POINT (3.445941666666667 6.825725),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f6a,126,6df8fc69-617c-4909-8cfa-721b50bc57a9,Juwon Link Vibrated Block Industry,OGSOBE13,10:17:21,POINT (3.417348333333334 6.800273333333333),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f69,127,fbf69501-cc3b-4386-a17b-c80ee7b53bb6,Akande Concrete Blocks Industry,OGSOBE13,10:17:21,POINT (3.416011666666666 6.798768333333333),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f68,128,e2f542d1-ef09-4a28-8c0a-2710e2007450,Olaifa Concrete Blocks Industry,OGSOBE13,10:17:21,POINT (3.4155533333333334 6.7979400000000005),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f67,129,14d90539-64fc-49cf-bb9b-132de85055b5,Walex Construction Work,OGSOBE13,10:17:21,POINT (3.4139649999999997 6.7976583333333345),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f66,130,0df9181f-3995-4b9b-a27b-af7267d201ae,Guessing Block Industry,OGSYES04,10:17:21,POINT (3.0255599999999996 6.896378333333333),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f65,131,a2897c3a-856c-4888-aef5-c4f9f5db41d5,Yiyo Ekun Block Industry,OGSYES04,10:17:21,POINT (3.0269133333333333 6.895806666666665),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f64,132,68985a8a-5eed-45e7-805f-2718984c029b,Jooda Block Industry,OGSYES04,10:17:21,POINT (3.0338016666666667 6.893528333333334),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f63,133,a5c1bf7f-fe82-4246-bd0a-e62c1f681592,Oluwanipekoyeni Block Industry,OGSOBE13,10:17:21,POINT (3.423051666666667 6.833141666666667),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f62,134,febd988a-5d9b-415b-94f7-9f2711a463e2,Ojoibukun Vibrated Block,OGSOBE13,10:17:21,POINT (3.4225833333333338 6.83251),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f61,135,d5c3eccd-8837-4bbc-95d0-4410f91c3146,Kc Avenue Block Industry,OGSOBE13,10:17:21,POINT (3.4197233333333337 6.831756666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f60,136,67d0798a-2da8-4e76-97f8-a8c3a7569756,Modinatul Faedot Block Industry,OGSOBE13,10:17:21,POINT (3.4189233333333333 6.831761666666667),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f5f,137,19a39019-35c0-45ab-bd3f-888d76cf2b1b,Ojulari Block Industry,OGSOBE13,10:17:21,POINT (3.421911666666667 6.832713333333333),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f5e,138,82b51cd7-a64a-4627-b954-7f4ad34c9bfc,Irewumi Block Industry,OGSOBE13,10:17:21,POINT (3.417933333333334 6.835163333333332),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f5d,139,055547da-0134-4314-bcac-25f04dbde59f,Plank Seller Association Sawmill Adesan,OGSOBE13,10:17:21,POINT (3.4171316666666662 6.835576666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f5c,140,5d4a8ec7-2253-494d-9c34-eef4e9bf92d1,Olumodu Block Industry,OGSOBE13,10:17:21,POINT (3.3903016666666663 6.836295),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f5b,141,22876f52-5cef-4e69-81d5-53b5b58d3985,Micho Block Industry,OGSOBE13,10:17:21,POINT (3.3924716666666663 6.833888333333334),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f5a,142,afd9d44f-1707-495b-ab92-e8d7422f996a,Allahu Lateef Block Industry,OGSOBE13,10:17:21,POINT (3.4326083333333335 6.81853),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f59,143,764ea6cc-aab6-4478-9498-56f0576d4b7a,Onibu Ore Block Industry,OGSOBE13,10:17:21,POINT (3.406236666666666 6.83663),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f58,144,c2c4023e-fe08-47d1-abe3-da0e36a8f437,Ifelodun Block Industry,OGSOBE13,10:17:21,POINT (3.4036166666666663 6.83469),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f57,145,b805e611-059e-4586-afb0-88ca9b2f7b08,Adebayo Block Industry,OGSOBE13,10:17:21,POINT (3.4002183333333336 6.829425),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f56,146,45e5b256-3d46-4a0b-bfea-ef8d88a283fa,Ife Oluwa Block Industry,OGSOBE13,10:17:21,POINT (3.402281666666667 6.819816666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f55,147,64b48992-e74c-4178-a2b2-c2cd53d2072e,Ore Meat Block Industry,OGSOBE13,10:17:21,POINT (3.4008333333333334 6.821861666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f54,148,4b682a74-a42e-4e20-8d45-ce57cc5bcb2f,Ibuowo Welding Construction Works,OGSOBE13,10:17:21,POINT (3.4307716666666663 6.83192),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f53,149,118a89f6-227e-4dcf-8706-a85d08d570fc,Faith And Love Block Industry,OGSOBE13,10:17:21,POINT (3.430105 6.829466666666667),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f52,150,4be58faf-829e-4614-b616-3db01ce56b3d,Jahaz Welding Construction Works,OGSOBE13,10:17:21,POINT (3.4369783333333337 6.833523333333333),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f51,151,bfbde4b6-0ce7-4fe3-ac88-36acbd30c54d,Sun Gas Lndustry,OGSOBE13,10:17:21,POINT (3.45377 6.818101666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f50,152,79f165c0-0014-44a1-a4a5-bf4f12c3ec3c,Mike Block Industry,OGSOBE13,10:17:21,POINT (3.454024802158988 6.81745208457356),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f4f,153,56c0e2dd-3a47-441f-a966-7098869815ec,Ctc Paint Industry,OGSOBE13,10:17:21,POINT (3.4534549952375286 6.817808334127078),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f4e,154,28af3be6-4208-4b37-b8f7-c79d84d588f1,Petrum Skins Block Industry,OGSOBE13,10:17:21,POINT (3.453303550621106 6.817581881970076),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f4d,155,355d85b0-843f-497d-889e-cfed83f5e895,Nyeka Block Lndustry,OGSOBE13,10:17:21,POINT (3.454474879152282 6.817177784458468),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f4c,156,6b444b89-9f8e-4280-baab-7a8d0b85c9e1,Mowe Saw Mall,OGSOBE13,10:17:21,POINT (3.439025 6.8163800000000005),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f4b,157,4b8f4c90-4da5-465e-b8e9-b22619c1feee,Ajibola Aremu Block Industry,OGSOBE13,10:17:21,POINT (3.4382466666666667 6.815566666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f4a,158,20111f20-025f-47b1-bf2e-fa4911fb07c4,Oladipo Blocks Industry,OGSYES05,10:17:21,POINT (3.005998333333333 6.8868816666666675),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f49,159,57d088ac-da25-439f-9aec-4a072af0dad0,Kazlab Consult,OGSYES05,10:17:21,POINT (3.004856666666667 6.886529999999999),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f48,160,d43d312f-41e5-4beb-95dc-ab1e32bff056,Aanuoluwa Cement And Block Industry,OGSYES06,10:17:21,POINT (2.9991833 6.68964),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f47,161,7af13adb-8650-458f-b4da-75f4fc44eadc,Vecsat Block Industry,OGSYES06,10:17:21,POINT (2.998178333333333 6.728840000000001),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f46,162,c3baa99a-1c3c-4d0d-a71b-71ca479381de,Onaopepo Block Industry,OGSYES05,10:17:21,POINT (3.022386666666667 6.880016666666667),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f45,163,1e6f1eb9-40d6-4804-b5d7-c4ea4e9bbc4d,Block Industry Ade Venture,OGSYES06,10:17:21,POINT (3.0178866666666666 6.710866666666668),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f44,164,938afe95-2263-49a5-8c98-25cd931c67e5,No Name,OGSYES04,10:17:21,POINT (3.0573783333333333 6.887063333333333),Yewa South,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f43,165,428e5b70-37ee-4948-8bbf-8c7830055ba4,Gods Time Block Industry,OGSOBE14,10:17:21,POINT (3.3976583333333337 6.756498333333333),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f42,166,798f3736-8b2d-4185-bae9-29d9c6f14de5,China Civil Engineering And Construction Companyccecc,OGSABN06,10:17:21,POINT (3.316205 7.144341666666666),Abeokuta North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f41,167,6987c26e-ebf6-4606-b589-d1bb4a122554,Imisi Oluwa Block Industry Luwani Olorunshogo,OGSIFO11,10:17:21,POINT (3.3225366666666662 6.871881666666667),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f40,168,8f8d231b-5bc7-4d00-a4c2-8cc16d1c3edf,Oualifood Ind,OGSIFO08,10:17:21,POINT (3.4158383333333338 6.6939183333333325),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f3f,169,57b308b3-41b1-40e3-8b2f-bd72f3cc753a,Ike Anobi Block Industry,OGSABN06,10:17:21,POINT (3.3111400000000004 7.148938333333333),Abeokuta North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f3e,170,7300af60-37fd-49a5-b8e4-f4321c520876,Agbara Bottling Plant Maltex,OGSADO03,10:17:21,POINT (3.0869750000000002 6.501431666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f3d,171,648342b2-7773-471a-a1b0-1a7204288c85,Nestle Foods,OGSADO03,10:17:21,POINT (3.087448333333333 6.500773333333332),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f3c,172,76e879f8-4886-42b8-b167-1c55a0bfdd25,Ade Ojolowo Block Industry,OGSIFO03,10:17:21,POINT (3.1430433333333334 6.777325),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f3b,173,7fa68a35-66d7-4ea8-bb0c-5354db3deb05,Ib Block Industry,OGSIFO03,10:17:21,POINT (3.1443616666666667 6.7743899999999995),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f3a,174,7fb95724-f364-47bb-b512-aa37a4fae914,Oloye Block Industry,OGSIFO03,10:17:21,POINT (3.143733333333334 6.774593333333333),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f39,175,060a751f-0398-46f8-9a99-98dd24acbc8c,Adeoye Vibrated Blocks,OGSIFO09,10:17:21,POINT (3.2879301 6.7426241000000005),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f38,176,872b2917-08dc-4bbd-8790-c1792b8bb605,Iseoluwa Excel Block Industry,OGSADO14,10:17:21,POINT (3.208181666666667 6.668928333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f37,177,a5c5a2a4-a050-4b86-b276-0896bb30c7b0,Adekings Golden Heritage Blocks Industry,OGSIFO07,10:17:21,POINT (3.2085483333333333 6.828403333333334),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f36,178,ab900f6a-6ba2-4021-9dd3-7d159a155cee,Tempo Paper And Packaging Limited,OGSADO14,10:17:21,POINT (3.2098133333333334 6.6748183333333335),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f35,179,a8202f9e-9600-4b5b-8601-f238b387f101,Olawoyi Block Industry,OGSIFO09,10:17:21,POINT (3.3216349999999997 6.699483333333334),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f34,180,b91c3347-b4e3-4d02-82ce-dffcb249d9b5,No Name Yet,OGSADO11,10:17:21,POINT (3.2231766666666672 6.708198333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f33,181,b06a67f7-0162-47ea-9d44-edc70bb608a5,Ike Oluwa Block Industry Obalumore Road Ejio,OGSEWO02,10:17:21,POINT (3.207065 6.861144999999999),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f32,182,cc599f1b-0e57-44a2-9275-68bdfaf1d191,Jasper Block Industry Big Ltd,OGSEWO02,10:17:21,POINT (3.207153333333333 6.863853333333333),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f31,183,808e8bac-0ed5-4f14-9c8a-3e4f67793239,Niyiola Block Industry,OGSEWO02,10:17:21,POINT (3.2075483333333334 6.8649650000000015),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f30,184,f6db7301-283a-4015-abfc-a54e55046f55,Hadji Block Industry,OGSIFO05,10:17:21,POINT (3.188463333333333 6.803459999999999),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f2f,185,04def32a-b7ba-4de1-a9b6-249db2c5e187,Rainbow Block Industry,OGSIFO10,10:17:21,POINT (3.2122066666666664 6.803113333333332),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f2e,186,28cb9f84-b305-45d6-84e8-f2b9af556ca0,Sir Kay Saw Mill,OGSIFO10,10:17:21,POINT (3.212478333333333 6.803106666666667),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f2d,187,60844787-fea9-4f3f-a112-da95826f0b82,Son Best Welder And Building Construction,OGSIFO10,10:17:21,POINT (3.2134149999999995 6.802051666666667),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f2c,188,a755234f-4476-432f-bd75-e6dc6675faf1,Ike Anabi Block Industry,OGSEWO02,10:17:21,POINT (3.2079633333333333 6.860001666666666),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f2b,189,296c63c1-9fdf-4bc3-aa61-a275c5b52579,Faluk Block Industry,OGSEWO02,10:17:21,POINT (3.2108316666666665 6.8553716666666675),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f2a,190,3c25190e-79cb-4469-8ac5-155381910396,Unknown Collector Viewed It At The Back,OGSADO16,10:17:21,POINT (3.2714100000000004 6.725236666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f29,191,0d80c857-492f-4075-80d0-2683b2a4d8ad,Afoo Block Industry,OGSIFO10,10:17:21,POINT (3.2193099999999997 6.798935),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f28,192,e1fbdfe2-cdea-424a-8819-e4f995e6d293,Map Block Industry,OGSIFO10,10:17:21,POINT (3.217918333333334 6.800528333333333),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f27,193,84dd633a-8baf-4023-acfa-86647987d506,Sawmill,OGSIFO03,10:17:21,POINT (3.2055949999999998 6.779198333333333),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f26,194,afaf54d3-dc6b-4bfd-a370-2e9a70b9083c,Woodline Industries,OGSADO14,10:17:21,POINT (3.208658333333333 6.673371666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f25,195,37c13f03-8212-4107-b309-97809c118db0,Olukotun Block Company,OGSADO14,10:17:21,POINT (3.1973483333333332 6.654376666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f24,196,26acd2f7-77fe-4103-bafb-6aa52b71d3c6,Ola Anabi Block Industry Oniigbin Isele,OGSADO14,10:17:21,POINT (3.20126 6.6539383333333335),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f23,197,48ce66fc-de45-4787-a379-b440e9bc5055,Ajilab Block Industry,OGSIFO03,10:17:21,POINT (3.208228333333333 6.787176666666666),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f22,198,9fda8add-9f84-4437-8ec7-ec881ab372bc,Alh Olaolu Block Industry,OGSIFO03,10:17:21,POINT (3.2078849999999997 6.789195000000001),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f21,199,91bfdeb1-6857-40ac-bbba-10c34eb5f597,Ifeoluwa Blocks Industry,OGSIFO03,10:17:21,POINT (3.206146666666667 6.788713333333334),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f20,200,0ae6b8ee-b111-452f-b48e-966279d09b3d,Dimeji Block Industry,OGSIFO09,10:17:21,POINT (3.3267283333333335 6.717815),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f1f,201,1327ad84-6471-4dfc-ae06-ba7b7ba12a84,Temitope Oluwa Nig Ent Sawmill,OGSIFO09,10:17:21,POINT (3.3073012 6.708938),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f1e,202,3852585a-2e7b-4d29-affb-5a0c31d5a389,Olugbon Block Industry,OGSADO12,10:17:21,POINT (3.0464863 6.5385558),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f1d,203,92ce5b16-70b6-40c5-b94f-f4688af903af,Benero Block Industry,OGSADO12,10:17:21,POINT (3.0471228 6.5386368),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f1c,204,208842db-789e-41cd-ae6a-c8c7aedca505,Oluwalogbon Block Industry,OGSADO12,10:17:21,POINT (3.0474186 6.5384938),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f1b,205,60b3c04d-a059-467e-b8a7-b8680b1e6e2e,Block Industry,OGSIFO09,10:17:21,POINT (3.3321133333333335 6.687455),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f1a,206,2fc6fded-baff-4bf7-a24e-4cd85dfb3a47,Onsoon Food Company,OGSADO09,10:17:21,POINT (3.266098333333333 6.701605000000001),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f19,207,a4f9f135-f52d-436c-807a-088fd5e42ba2,Baba Anu Block Industry,OGSIFO02,10:17:21,POINT (3.3470050000000002 6.6878833),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f18,208,e7811c30-bbb6-49d6-bcb1-0d30bdc19c22,Homan Industries Limited,OGSADO14,10:17:21,POINT (3.2008333333333336 6.672563333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f17,209,800be9f4-3bc0-4151-a440-5abe89cedfff,Moniola Block Industry Imode,OGSEWO02,10:17:21,POINT (3.2093249999999998 6.8417200000000005),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f16,210,85746a0d-7e20-497b-b3b6-6b5a632f27ee,J Ola Block Industry Bokuru Road Olorunsogo Estate,OGSEWO02,10:17:21,POINT (3.2118749999999996 6.8407583333333335),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f15,211,abbe85d0-a446-4580-916c-b247943c95ae,K And T Allahu Lateef Block Industry Bokuru Road Olorunsogo,OGSEWO02,10:17:21,POINT (3.2184516666666667 6.8420016666666665),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f14,212,705b6504-5644-4042-a2fb-4d5a608899a6,K And T Allahu Lateef Block Industry Irewunmi Bokuru Road,OGSEWO02,10:17:21,POINT (3.2204733333333335 6.841441666666666),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f13,213,3ce3847d-c30a-4330-a632-599d9fbd107b,Tenibegiloju Block Industry Olorunsogo Dosumu Village Bokuru Road,OGSEWO02,10:17:21,POINT (3.213293333333333 6.840721666666667),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f12,214,cea289c1-e6c0-4fbe-ac2e-4e626e75f9d9,Biscuit Factory,OGSADO03,10:17:21,POINT (3.0669712 6.5558923),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f11,215,d068b0d1-2b74-4538-a50d-f74b079e3e84,Md Block Industry,OGSIFO10,10:17:21,POINT (3.2136149999999994 6.801853333333334),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f10,216,8fe5e03f-9dab-42a8-b00e-0e7ff4b74bec,Blocks Industry And Car Wash,OGSADO09,10:17:21,POINT (3.2444716666666666 6.77199),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f0f,217,60fd5d41-2cba-4f77-8552-0389ca5c753b,Solaab Block Industry,OGSIFO03,10:17:21,POINT (3.1474550000000003 6.782308333333333),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f0e,218,e7deb538-cb65-4be2-bbae-2d5ce7866d79,Unknown,OGSADO16,10:17:21,POINT (3.2722366666666667 6.726396666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f0d,219,dca9845c-d129-428f-9780-06f1fde5b487,Oloke Meji Bus Stop Block Industry,OGSIFO09,10:17:21,POINT (3.2704857 6.745297),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f0c,220,8904447c-436b-45a3-9deb-1b1c1436af67,Ade Blocks Onipetesi Road,OGSIFO09,10:17:21,POINT (3.269248 6.7448384),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f0b,221,284d6611-1c4c-4fe5-a6ed-455d9b02f4bb,Saw Mill,OGSIFO07,10:17:21,POINT (3.219675 6.832896666666667),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7f0a,222,fa5e5ff4-f02a-4f72-8fa6-7a6b6e81ccde,Sasa Eniyan,OYSATA01,10:17:21,POINT (3.931111667 7.890816667),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7f09,223,dab85f8d-187f-4bf0-af95-e9d0c3f3c3ae,Elego Gaari Processing Industry,OYSATA01,10:17:21,POINT (3.929840082747946 7.893352073723102),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7f08,224,27c54b35-a2ee-4014-beb0-c6c6bf144499,Agbelepawo Block Industry,OYSATA01,10:17:21,POINT (3.929403333 7.894148333),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7f07,225,d11ea74e-cbd6-406f-9ec9-385f95e892c2,Baba Ibeji Gaari Processing Industry,OYSOWT07,10:17:21,POINT (3.748733333 7.982018333),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7f06,226,c307db4b-f661-409c-9f5a-359f79cec812,Baba Ibeji Gaari Processing 2,OYSOWT07,10:17:21,POINT (3.74869 7.982275),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7f05,227,e7bb3b1a-3435-4a17-9d39-d4b2fb18dc1b,Broadbase Security Agencies,ABSKKE18,10:17:21,POINT (7.197153333 4.90601),Ukwa West,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7f04,228,7843019e-4995-486b-89cd-5b8ffbd8b231,Reliances Chemical Industries Limited,ABSSSM17,10:17:21,POINT (7.31155 5.19026),Osisioma Ngwa,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7f03,229,3942a4fb-7925-4111-b41b-0da97d39d7be,Adaobi Plastics Industries Limited,ABSSSM17,10:17:21,POINT (7.3117 5.188803333),Osisioma Ngwa,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7f02,230,1a084307-10a1-407c-9a1b-3599060aa2e6,Conversion Nigeria Limited,ABSSSM17,10:17:21,POINT (7.311938333 5.187906667),Osisioma Ngwa,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7f01,231,a9ac6dc1-20a2-4229-8c5c-8e7e5b456eeb,Iludero Gari Factory,OYSATA02,10:17:21,POINT (3.932755 7.889165),Atiba,OY,Oyo
